True_Label,Predicted_Label,Error_Score,Class
0,0,0.048675317,Normal
0,0,0.010841497,Normal
0,0,0.0042039393,Normal
0,0,0.007520057,Normal
0,0,0.041547336,Normal
0,0,0.008941112,Normal
0,0,0.04609397,Normal
0,0,0.065870136,Normal
0,0,0.056191783,Normal
0,0,0.048736885,Normal
0,0,0.009505774,Normal
0,0,0.009546496,Normal
0,0,0.021316387,Normal
0,0,0.0059264046,Normal
0,0,0.048675317,Normal
0,0,0.042350724,Normal
0,0,0.056668095,Normal
0,0,0.071688965,Normal
0,0,0.03997272,Normal
0,0,0.039990656,Normal
0,0,0.0077691,Normal
0,0,0.034855362,Normal
0,0,0.06959063,Normal
0,0,0.006511599,Normal
0,0,0.052113272,Normal
0,0,0.04582139,Normal
0,0,0.06929621,Normal
0,0,0.025248053,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.058095425,Normal
0,0,0.008978368,Normal
0,0,0.0064000227,Normal
0,0,0.091835424,Normal
0,0,0.022468865,Normal
0,0,0.0059264046,Normal
0,0,0.0071599307,Normal
0,0,0.02023861,Normal
0,0,0.21831375,Normal
0,0,0.015451656,Normal
0,0,0.017688395,Normal
0,0,0.11296547,Normal
0,0,0.008831228,Normal
0,0,0.015451656,Normal
0,0,0.005610733,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.14330181,Normal
0,0,0.20394321,Normal
0,0,0.007845822,Normal
0,0,0.11399328,Normal
0,0,0.007976917,Normal
0,1,1.4827485,Normal
0,0,0.015451656,Normal
0,0,0.015337428,Normal
0,0,0.043144718,Normal
0,0,0.0042159446,Normal
0,0,0.015451656,Normal
0,1,0.42484695,Normal
0,0,0.0110068135,Normal
0,0,0.0075916513,Normal
0,0,0.0075739194,Normal
0,0,0.006224111,Normal
0,0,0.047192387,Normal
0,0,0.04714959,Normal
0,0,0.047192387,Normal
0,0,0.00726515,Normal
0,0,0.047192387,Normal
0,0,0.0127183255,Normal
0,0,0.0041657705,Normal
0,0,0.20466655,Normal
0,0,0.007654895,Normal
0,0,0.007845822,Normal
0,0,0.047192387,Normal
0,0,0.007845822,Normal
0,0,0.0035882627,Normal
0,0,0.007845822,Normal
0,0,0.060299464,Normal
0,0,0.009681225,Normal
0,0,0.05051792,Normal
0,0,0.015503815,Normal
0,0,0.015257547,Normal
0,0,0.007845822,Normal
0,0,0.015451656,Normal
0,0,0.0078066816,Normal
0,0,0.008334526,Normal
0,1,0.7958393,Normal
0,0,0.015451656,Normal
0,0,0.0068629147,Normal
0,0,0.0114553245,Normal
0,0,0.007845822,Normal
0,0,0.0033323765,Normal
0,0,0.009098485,Normal
0,0,0.014513638,Normal
0,0,0.1621681,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.015010705,Normal
0,0,0.0042046485,Normal
0,0,0.16694592,Normal
0,0,0.004468778,Normal
0,0,0.007845822,Normal
0,0,0.015451656,Normal
0,0,0.01594413,Normal
0,0,0.007845822,Normal
0,0,0.047377907,Normal
0,0,0.11860746,Normal
0,0,0.0077751633,Normal
0,0,0.015451656,Normal
0,0,0.0153040625,Normal
0,0,0.00726515,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.015451656,Normal
0,0,0.094782904,Normal
0,0,0.007845822,Normal
0,0,0.06821865,Normal
0,0,0.007845822,Normal
0,0,0.006579155,Normal
0,0,0.007845822,Normal
0,0,0.020758348,Normal
0,0,0.0036541556,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.07936752,Normal
0,0,0.0074241245,Normal
0,0,0.007845822,Normal
0,0,0.0038344602,Normal
0,0,0.028078401,Normal
0,0,0.015451656,Normal
0,0,0.053489067,Normal
0,0,0.007845822,Normal
0,0,0.1778192,Normal
0,0,0.007845822,Normal
0,0,0.007604244,Normal
0,0,0.020675559,Normal
0,0,0.007845822,Normal
0,0,0.025016893,Normal
0,0,0.071009785,Normal
0,0,0.0076024556,Normal
0,0,0.009426356,Normal
0,0,0.022728348,Normal
0,0,0.007845822,Normal
0,0,0.06401569,Normal
0,0,0.03970894,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.020675559,Normal
0,0,0.007845822,Normal
0,0,0.0098523805,Normal
0,0,0.007845822,Normal
0,0,0.009201526,Normal
0,0,0.08473402,Normal
0,0,0.0077694105,Normal
0,0,0.0115403095,Normal
0,0,0.00726515,Normal
0,0,0.009436198,Normal
0,0,0.007845822,Normal
0,0,0.07464403,Normal
0,0,0.13443972,Normal
0,0,0.007845822,Normal
0,1,0.4406952,Normal
0,0,0.007845822,Normal
0,0,0.15091738,Normal
0,0,0.024003504,Normal
0,0,0.007845822,Normal
0,0,0.00726515,Normal
0,0,0.007845822,Normal
0,0,0.049334217,Normal
0,0,0.0039006495,Normal
0,0,0.14578298,Normal
0,0,0.007845822,Normal
0,0,0.00751394,Normal
0,0,0.007845822,Normal
0,0,0.006506983,Normal
0,0,0.007845822,Normal
0,0,0.0088309515,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.081453666,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.008307558,Normal
0,0,0.010832426,Normal
0,0,0.008187214,Normal
0,0,0.007845822,Normal
0,0,0.0106456205,Normal
0,0,0.007845822,Normal
0,0,0.0039363564,Normal
0,0,0.007845822,Normal
0,0,0.0061807693,Normal
0,0,0.007845822,Normal
0,0,0.0094284965,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0067153517,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0039363564,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.00942707,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.009005903,Normal
0,0,0.0073230923,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.00368181,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0073240236,Normal
0,0,0.007845822,Normal
0,0,0.0036074228,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0067406422,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0077647795,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,1,0.9190306,Normal
0,0,0.007992952,Normal
0,0,0.003403797,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0035111168,Normal
0,0,0.007845822,Normal
0,0,0.007871903,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0035462952,Normal
0,0,0.007845822,Normal
0,0,0.009432243,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0034585954,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.04096517,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.003403797,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.003403797,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.054745726,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.04096517,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0035216801,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.051251315,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.021221535,Normal
0,0,0.016303252,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.009415336,Normal
0,0,0.007845822,Normal
0,0,0.00726515,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.009599115,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.053419534,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.040967043,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0039006495,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007641623,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.08412689,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.23114756,Normal
0,0,0.007845822,Normal
0,0,0.013064347,Normal
0,0,0.11949696,Normal
0,0,0.007845822,Normal
0,0,0.0062935557,Normal
0,0,0.007845822,Normal
0,0,0.01919475,Normal
0,0,0.007845822,Normal
0,0,0.19372928,Normal
0,0,0.007845822,Normal
0,0,0.009433422,Normal
0,0,0.007845822,Normal
0,0,0.038490046,Normal
0,0,0.011244547,Normal
0,0,0.03750487,Normal
0,0,0.007845822,Normal
0,0,0.02023861,Normal
0,0,0.007845822,Normal
0,0,0.2166306,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0059264046,Normal
0,0,0.007845822,Normal
0,1,1.4827485,Normal
0,0,0.007432331,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.013119388,Normal
0,0,0.007845822,Normal
0,0,0.0080575235,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.004304922,Normal
0,0,0.058355756,Normal
0,0,0.04096517,Normal
0,0,0.007845822,Normal
0,0,0.008831228,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0042159446,Normal
0,0,0.006347282,Normal
0,0,0.0055558872,Normal
0,0,0.00726515,Normal
0,0,0.004946242,Normal
0,0,0.004242951,Normal
0,0,0.004242951,Normal
0,0,0.010482209,Normal
0,0,0.004242951,Normal
0,0,0.0042064795,Normal
0,1,0.30695477,Normal
0,0,0.058419455,Normal
0,0,0.11935378,Normal
0,1,0.771841,Normal
0,0,0.013323819,Normal
0,0,0.060908075,Normal
0,0,0.024664922,Normal
0,0,0.0039410368,Normal
0,0,0.004652305,Normal
0,0,0.004666483,Normal
0,0,0.0041517634,Normal
0,0,0.004163897,Normal
0,0,0.0044080885,Normal
0,0,0.0047228504,Normal
0,0,0.0039469018,Normal
0,0,0.005318096,Normal
0,0,0.011440478,Normal
0,0,0.007769796,Normal
0,0,0.00726515,Normal
0,0,0.092282504,Normal
0,0,0.007923351,Normal
0,1,0.44144383,Normal
0,0,0.15091738,Normal
0,0,0.0047364915,Normal
0,0,0.0039363564,Normal
0,0,0.016051682,Normal
0,0,0.0036856423,Normal
0,0,0.04096517,Normal
0,0,0.0036074228,Normal
0,0,0.007915451,Normal
0,0,0.011306895,Normal
0,0,0.0036434913,Normal
0,0,0.014355856,Normal
0,1,1.7055879,Normal
0,0,0.0035297566,Normal
0,0,0.004503115,Normal
0,0,0.004187216,Normal
0,0,0.0118566295,Normal
0,0,0.015337428,Normal
0,0,0.0054692286,Normal
0,0,0.020881698,Normal
0,0,0.006102275,Normal
0,0,0.005637309,Normal
0,0,0.0036434913,Normal
0,1,0.63048875,Normal
0,0,0.007871794,Normal
0,1,0.9825763,Normal
0,0,0.0118566295,Normal
0,0,0.0072758114,Normal
0,0,0.04096517,Normal
0,0,0.007318628,Normal
0,0,0.004035145,Normal
0,0,0.0074263825,Normal
0,0,0.005637309,Normal
0,0,0.0075625046,Normal
0,0,0.0036434913,Normal
0,0,0.003566905,Normal
0,0,0.007589938,Normal
0,0,0.0041529965,Normal
0,0,0.048713617,Normal
0,0,0.0032668859,Normal
0,0,0.0037275874,Normal
0,0,0.016051682,Normal
0,0,0.0037528975,Normal
0,0,0.019115306,Normal
0,0,0.00365248,Normal
0,0,0.016848205,Normal
0,0,0.007632284,Normal
0,0,0.006482823,Normal
0,0,0.047957536,Normal
0,0,0.0037366769,Normal
0,1,0.42484695,Normal
0,0,0.007145381,Normal
0,0,0.010091155,Normal
0,0,0.0075591803,Normal
0,0,0.19600911,Normal
0,0,0.007921775,Normal
0,0,0.0047462643,Normal
0,0,0.007895125,Normal
0,0,0.17420018,Normal
0,0,0.007596989,Normal
0,0,0.049541883,Normal
0,0,0.015740013,Normal
0,0,0.0050847363,Normal
0,0,0.01698047,Normal
0,0,0.0033685106,Normal
0,0,0.17414959,Normal
0,0,0.0047771544,Normal
0,0,0.008426678,Normal
0,0,0.0077029956,Normal
0,0,0.008823623,Normal
0,0,0.00800704,Normal
0,0,0.0068179024,Normal
0,0,0.00726515,Normal
0,0,0.007931978,Normal
0,0,0.0067696236,Normal
0,0,0.006663011,Normal
0,0,0.043866042,Normal
0,1,0.503311,Normal
0,0,0.091835424,Normal
0,0,0.006991869,Normal
0,0,0.005610733,Normal
0,0,0.006112654,Normal
0,0,0.006162231,Normal
0,0,0.0032668859,Normal
0,0,0.0070411144,Normal
0,0,0.0076523833,Normal
0,0,0.0068281614,Normal
0,0,0.0072208582,Normal
0,0,0.008082732,Normal
0,0,0.007234992,Normal
0,0,0.0066186097,Normal
0,0,0.038840484,Normal
0,0,0.00726515,Normal
0,0,0.006553671,Normal
0,0,0.0110068135,Normal
0,0,0.0036948333,Normal
0,0,0.00363823,Normal
0,0,0.0037885758,Normal
0,0,0.0036600393,Normal
0,0,0.003674933,Normal
0,0,0.0036994957,Normal
0,0,0.060299464,Normal
0,0,0.0068629147,Normal
0,1,0.40534636,Normal
0,0,0.16475126,Normal
0,0,0.0031732095,Normal
0,0,0.0075916513,Normal
0,0,0.014928723,Normal
0,1,0.46241912,Normal
0,0,0.007597357,Normal
0,0,0.2607137,Normal
0,1,0.8862032,Normal
0,0,0.0068629147,Normal
0,0,0.007836767,Normal
0,0,0.0078011774,Normal
0,0,0.013782174,Normal
0,0,0.007432497,Normal
0,0,0.0075739194,Normal
0,0,0.0048395176,Normal
0,0,0.0036628586,Normal
0,0,0.03850008,Normal
0,0,0.00726515,Normal
0,0,0.0039363564,Normal
0,0,0.16560358,Normal
0,0,0.0036450624,Normal
0,0,0.1281373,Normal
0,0,0.005888839,Normal
0,0,0.0074834954,Normal
0,1,1.2166787,Normal
0,0,0.03970894,Normal
0,0,0.0086489525,Normal
0,0,0.011620096,Normal
0,0,0.0047403895,Normal
0,0,0.005245741,Normal
0,0,0.0039363564,Normal
0,0,0.0039363564,Normal
0,0,0.00368181,Normal
0,0,0.009005903,Normal
0,0,0.0036074228,Normal
0,0,0.05056871,Normal
0,0,0.011620096,Normal
0,0,0.0067406422,Normal
0,0,0.003403797,Normal
0,0,0.011620096,Normal
0,0,0.005245741,Normal
0,0,0.0035111168,Normal
0,0,0.034757633,Normal
0,0,0.0035462952,Normal
0,0,0.003403797,Normal
0,0,0.003403797,Normal
0,0,0.047192387,Normal
0,0,0.0035216801,Normal
0,0,0.011620096,Normal
0,0,0.00726515,Normal
0,0,0.005245741,Normal
0,0,0.038490046,Normal
0,0,0.00726515,Normal
0,0,0.0033023632,Normal
0,0,0.015740013,Normal
0,0,0.00726515,Normal
0,0,0.0032668859,Normal
0,0,0.047192387,Normal
0,1,1.2056435,Normal
0,0,0.0037329588,Normal
0,0,0.042594124,Normal
0,0,0.0061951135,Normal
0,0,0.008574588,Normal
0,0,0.07259408,Normal
0,0,0.008312752,Normal
0,0,0.04468523,Normal
0,0,0.04468523,Normal
0,0,0.009734651,Normal
0,0,0.047192387,Normal
0,0,0.04468523,Normal
0,0,0.0060599614,Normal
0,0,0.04468523,Normal
0,0,0.0460254,Normal
0,0,0.044803243,Normal
0,0,0.04444173,Normal
0,0,0.011599082,Normal
0,0,0.04468523,Normal
0,0,0.005245741,Normal
0,0,0.04468523,Normal
0,0,0.050415657,Normal
0,0,0.04468523,Normal
0,0,0.04468523,Normal
0,0,0.04468523,Normal
0,0,0.04468523,Normal
0,0,0.056564685,Normal
0,0,0.02223022,Normal
0,0,0.03491364,Normal
0,0,0.010193973,Normal
0,0,0.024649205,Normal
0,0,0.010193973,Normal
0,0,0.0054347115,Normal
0,0,0.004114744,Normal
0,0,0.004431831,Normal
0,0,0.004431831,Normal
0,0,0.010002425,Normal
0,0,0.004431831,Normal
0,0,0.009981958,Normal
0,0,0.010193973,Normal
0,0,0.02141093,Normal
0,0,0.03491364,Normal
0,0,0.0041628485,Normal
0,0,0.0076645087,Normal
0,0,0.010193973,Normal
0,0,0.0075594564,Normal
0,0,0.007840228,Normal
0,0,0.0032668859,Normal
0,0,0.17549787,Normal
0,0,0.0032668859,Normal
0,0,0.0075295414,Normal
0,0,0.0039363564,Normal
0,0,0.0036856423,Normal
0,0,0.0036074228,Normal
0,0,0.046184875,Normal
0,0,0.0127183255,Normal
0,0,0.06627656,Normal
0,0,0.011154987,Normal
0,0,0.0051828576,Normal
0,0,0.010674156,Normal
0,0,0.0051828576,Normal
0,0,0.020172622,Normal
0,0,0.007934924,Normal
0,0,0.008451211,Normal
0,0,0.051226925,Normal
0,0,0.03780788,Normal
0,0,0.007845822,Normal
0,0,0.02023861,Normal
0,0,0.0188537,Normal
0,0,0.09388883,Normal
0,0,0.046036325,Normal
0,0,0.046036325,Normal
0,0,0.046036325,Normal
0,0,0.004697548,Normal
0,0,0.046036325,Normal
0,0,0.046036325,Normal
0,0,0.04801328,Normal
0,0,0.041547336,Normal
0,0,0.046036325,Normal
0,0,0.04131409,Normal
0,0,0.006056649,Normal
0,0,0.06037004,Normal
0,0,0.024266096,Normal
0,0,0.011222634,Normal
0,0,0.047192387,Normal
0,0,0.047192387,Normal
0,0,0.04114462,Normal
0,0,0.056715757,Normal
0,0,0.007845822,Normal
0,0,0.13272743,Normal
0,0,0.039185546,Normal
0,0,0.08570256,Normal
0,0,0.13408546,Normal
0,0,0.015021932,Normal
0,0,0.019171087,Normal
0,0,0.07102558,Normal
0,0,0.13387509,Normal
0,0,0.026629645,Normal
0,0,0.16489777,Normal
0,0,0.04609397,Normal
0,0,0.06917976,Normal
0,0,0.14357476,Normal
0,0,0.14357476,Normal
0,0,0.041324105,Normal
0,0,0.040085487,Normal
0,0,0.014757131,Normal
0,0,0.13449766,Normal
0,0,0.12201821,Normal
0,0,0.063626796,Normal
0,0,0.013883323,Normal
0,0,0.06606934,Normal
0,0,0.0396996,Normal
0,0,0.045047183,Normal
0,0,0.01742065,Normal
0,0,0.032109637,Normal
0,0,0.04096517,Normal
0,0,0.009873729,Normal
0,0,0.045047183,Normal
0,0,0.0091476925,Normal
0,0,0.0084884195,Normal
0,0,0.0091476925,Normal
0,0,0.04609397,Normal
0,0,0.0091476925,Normal
0,0,0.015448816,Normal
0,0,0.059953548,Normal
0,0,0.03943368,Normal
0,0,0.041755065,Normal
0,0,0.03945519,Normal
0,0,0.0091476925,Normal
0,0,0.044585668,Normal
0,0,0.055705056,Normal
0,0,0.0055107404,Normal
0,0,0.007845822,Normal
0,0,0.0053888983,Normal
0,0,0.060078975,Normal
0,0,0.22572525,Normal
0,0,0.01536815,Normal
0,0,0.09115574,Normal
0,0,0.04721447,Normal
0,0,0.046607617,Normal
0,0,0.008681654,Normal
0,0,0.02441287,Normal
0,0,0.0055366377,Normal
0,0,0.20554134,Normal
0,0,0.093623206,Normal
0,0,0.0091476925,Normal
0,0,0.005710198,Normal
0,0,0.009359907,Normal
0,0,0.04689126,Normal
0,0,0.04304279,Normal
0,0,0.21080533,Normal
0,0,0.19606903,Normal
0,0,0.16982888,Normal
0,0,0.005102454,Normal
0,0,0.007845822,Normal
0,0,0.010930559,Normal
0,0,0.0097741075,Normal
0,0,0.09449442,Normal
0,0,0.052701443,Normal
0,1,0.4256292,Normal
0,0,0.014928029,Normal
0,1,0.48303956,Normal
0,1,0.42317653,Normal
0,0,0.00429335,Normal
0,0,0.010737693,Normal
0,0,0.019989934,Normal
0,0,0.047192387,Normal
0,0,0.02472741,Normal
0,1,0.66277957,Normal
0,0,0.046309758,Normal
0,0,0.030499503,Normal
0,0,0.008321397,Normal
0,0,0.08574594,Normal
0,0,0.005268261,Normal
0,0,0.1374092,Normal
0,0,0.02927878,Normal
0,0,0.07665201,Normal
0,0,0.0035882627,Normal
0,0,0.0905898,Normal
0,0,0.009455876,Normal
0,0,0.10408533,Normal
0,0,0.008873542,Normal
0,0,0.16068295,Normal
0,0,0.1788939,Normal
0,0,0.015715925,Normal
0,0,0.011938197,Normal
0,0,0.1555191,Normal
0,1,0.4109835,Normal
0,0,0.045420244,Normal
0,0,0.005229062,Normal
0,0,0.11626461,Normal
0,0,0.011168828,Normal
0,0,0.017626781,Normal
0,0,0.0072199916,Normal
0,0,0.013247316,Normal
0,0,0.0064503537,Normal
0,1,1.0178446,Normal
0,0,0.031316817,Normal
0,0,0.018688971,Normal
0,0,0.045420244,Normal
0,0,0.043694183,Normal
0,0,0.011542526,Normal
0,0,0.013741141,Normal
0,0,0.046928596,Normal
0,0,0.004697297,Normal
0,0,0.064955585,Normal
0,0,0.0043165726,Normal
0,0,0.042446755,Normal
0,0,0.027543945,Normal
0,0,0.0066676806,Normal
0,0,0.015701614,Normal
0,0,0.09568435,Normal
0,0,0.11038167,Normal
0,0,0.009588759,Normal
0,0,0.08041694,Normal
0,0,0.005901565,Normal
0,0,0.042979296,Normal
0,0,0.17601219,Normal
0,0,0.011965526,Normal
0,0,0.011346748,Normal
0,0,0.20040376,Normal
0,0,0.04096517,Normal
0,0,0.009939688,Normal
0,0,0.0046439692,Normal
0,0,0.011982765,Normal
0,0,0.014378931,Normal
0,1,0.82463896,Normal
0,0,0.022434263,Normal
0,1,0.4036856,Normal
0,0,0.013300512,Normal
0,0,0.11208413,Normal
0,0,0.00482993,Normal
0,0,0.008334526,Normal
0,0,0.08263472,Normal
0,0,0.1211687,Normal
0,0,0.0063372725,Normal
0,1,0.30552074,Normal
0,0,0.0200731,Normal
0,0,0.028913599,Normal
0,0,0.018066455,Normal
0,0,0.025174335,Normal
0,0,0.1053415,Normal
0,0,0.02367345,Normal
0,1,0.7958393,Normal
0,1,0.7485591,Normal
0,0,0.019685322,Normal
0,0,0.022872899,Normal
0,0,0.033168778,Normal
0,0,0.025670808,Normal
0,0,0.01912752,Normal
0,0,0.105049096,Normal
0,0,0.0190389,Normal
0,1,0.6925021,Normal
0,0,0.018823234,Normal
0,0,0.04096517,Normal
0,0,0.021305734,Normal
0,0,0.025203567,Normal
0,0,0.024035163,Normal
0,0,0.08549388,Normal
0,0,0.07981985,Normal
0,0,0.0071999636,Normal
0,0,0.026033072,Normal
0,0,0.012422716,Normal
0,0,0.009432742,Normal
0,0,0.08804193,Normal
0,0,0.04096517,Normal
0,0,0.006015351,Normal
0,0,0.188523,Normal
0,0,0.017280681,Normal
0,0,0.008040533,Normal
0,0,0.11630593,Normal
0,0,0.0042713247,Normal
0,0,0.08706795,Normal
0,0,0.014319091,Normal
0,0,0.013732347,Normal
0,0,0.009565673,Normal
0,0,0.0033714622,Normal
0,0,0.013528803,Normal
0,1,0.98681486,Normal
0,0,0.018853597,Normal
0,0,0.0054176426,Normal
0,0,0.015907459,Normal
0,0,0.011824527,Normal
0,0,0.09216462,Normal
0,1,0.3453647,Normal
0,0,0.01475142,Normal
0,0,0.018479155,Normal
0,0,0.0091476925,Normal
0,0,0.007845822,Normal
0,0,0.047088336,Normal
0,0,0.0091476925,Normal
0,0,0.14582272,Normal
0,0,0.0091476925,Normal
0,0,0.0041917795,Normal
0,0,0.005102454,Normal
0,0,0.065870136,Normal
0,0,0.21198827,Normal
0,0,0.16918823,Normal
0,0,0.07941164,Normal
0,0,0.008271339,Normal
0,1,1.1757994,Normal
0,0,0.013041921,Normal
0,0,0.0059264046,Normal
0,0,0.043419104,Normal
0,0,0.005413405,Normal
0,0,0.039897818,Normal
0,0,0.03993156,Normal
0,0,0.034855362,Normal
0,0,0.006511599,Normal
0,0,0.052113272,Normal
0,0,0.007845822,Normal
0,0,0.0037234556,Normal
0,0,0.060948316,Normal
0,0,0.09450729,Normal
0,0,0.025248053,Normal
0,0,0.030905776,Normal
0,0,0.042317253,Normal
0,0,0.0077814837,Normal
0,0,0.0053587584,Normal
0,0,0.007520057,Normal
0,0,0.008941112,Normal
0,0,0.014513638,Normal
0,0,0.048675317,Normal
0,0,0.00874534,Normal
0,0,0.069812566,Normal
0,0,0.091835424,Normal
0,0,0.005610733,Normal
0,0,0.038821187,Normal
0,0,0.01417117,Normal
0,0,0.060299464,Normal
0,0,0.0068629147,Normal
0,0,0.03850008,Normal
0,0,0.1621681,Normal
0,0,0.00726515,Normal
0,0,0.0039363564,Normal
0,0,0.18239214,Normal
0,0,0.03970894,Normal
0,0,0.00726515,Normal
0,0,0.00726515,Normal
0,0,0.007845822,Normal
0,0,0.0039363564,Normal
